val_loss,val_accuracy,loss,accuracy,lr
0.7064095437113356,0.6532593369483948,0.20286540902323194,0.9149305820465088,0.0010000000474974513
0.2519228779161853,0.882108211517334,0.15988939586612913,0.9402777552604675,0.0010000000474974513
0.24431828416666937,0.8904299736022949,0.15032035840882196,0.9361110925674438,0.0010000000474974513
0.2863652140274127,0.8640776872634888,0.12542740561895901,0.9545139074325562,0.0010000000474974513
0.5009330759514717,0.7794729471206665,0.13149195495578977,0.9482638835906982,0.0010000000474974513
0.16304118778355078,0.930651843547821,0.11873617379201783,0.9527778029441833,0.0010000000474974513
0.1374725979880718,0.9486823678016663,0.10191006797055403,0.9611111283302307,0.0010000000474974513
0.25867517529657413,0.8987517356872559,0.10577168907556268,0.9586805701255798,0.0010000000474974513
0.13733391810968085,0.9361997246742249,0.09302588614324729,0.965624988079071,0.0010000000474974513
0.17918402849387857,0.9361997246742249,0.10879745417171055,0.956250011920929,0.0010000000474974513
0.13991104002303126,0.9459084868431091,0.09512260485854414,0.9670138955116272,0.0010000000474974513
0.14455801508959057,0.9472954273223877,0.08140162482029861,0.9684028029441833,0.0010000000474974513
0.14914857190045502,0.9417475461959839,0.07751625325116847,0.9697916507720947,0.0010000000474974513
0.1756350991216678,0.930651843547821,0.06888990027623045,0.9732638597488403,0.0010000000474974513
0.20288865623708902,0.9264909625053406,0.054445649021201664,0.981249988079071,0.0010000000474974513
0.37381471528176957,0.8945908546447754,0.05445628406272994,0.9791666865348816,0.0010000000474974513
0.5187166940818713,0.895977795124054,0.07425317284133699,0.96875,0.0010000000474974513
0.15085018584285134,0.9431345462799072,0.057088458062046106,0.9822916388511658,0.0010000000474974513
0.13264130684191905,0.9597780704498291,0.048283145162794326,0.9847221970558167,0.0010000000474974513
0.3571253715705607,0.9001386761665344,0.03773370914989048,0.9899305701255798,0.0010000000474974513
0.5553866634752482,0.858529806137085,0.03287514361242453,0.9906250238418579,0.0010000000474974513
0.4724232790870243,0.8613037467002869,0.042881807591766116,0.9836805462837219,0.0010000000474974513
0.19240717706625737,0.9375866651535034,0.04154021320864558,0.9829860925674438,0.0010000000474974513
0.26290660755561557,0.925104022026062,0.02857083087373111,0.9916666746139526,0.0010000000474974513
0.2272099103835436,0.919556200504303,0.02845628088236683,0.9916666746139526,0.0010000000474974513
0.21685005763698054,0.930651843547821,0.028481226709360877,0.9909722208976746,0.0010000000474974513
0.42322092000059214,0.8862690925598145,0.023878517744338346,0.9916666746139526,0.0010000000474974513
0.4065425387285288,0.8918169140815735,0.025006611448609165,0.9916666746139526,0.0010000000474974513
0.31799919512665387,0.9167822599411011,0.025617003414986864,0.9930555820465088,0.0010000000474974513
0.2069840546537206,0.9320388436317444,0.024914028278241556,0.9913194179534912,0.0010000000474974513
0.5498963151328606,0.8765603303909302,0.028558234823867677,0.9899305701255798,0.0010000000474974513
0.2096146545405196,0.925104022026062,0.0265871883292372,0.9927083253860474,0.0010000000474974513
0.20206756400003845,0.933425784111023,0.024292662403442793,0.9934027791023254,0.0010000000474974513
0.1800876040729835,0.9403606057167053,0.019192449934780597,0.9940972328186035,0.0010000000474974513
0.2797316772845185,0.933425784111023,0.014499996452488832,0.9958333373069763,0.0010000000474974513
0.27675138812786004,0.9112343788146973,0.02011652222006685,0.9916666746139526,0.0010000000474974513
0.23506511677568068,0.930651843547821,0.012292605123689605,0.9965277910232544,0.0010000000474974513
0.39243171267965793,0.8945908546447754,0.006353114979962508,0.9993055462837219,0.0010000000474974513
0.2938142079710134,0.9223300814628601,0.005273763497502336,0.9989583492279053,0.0010000000474974513
0.14566025935661114,0.9556171894073486,0.004860864915988512,0.9989583492279053,0.0010000000474974513
0.3159849098502515,0.933425784111023,0.01041088868320609,0.996874988079071,0.0010000000474974513
3.3447152867231225,0.6269070506095886,0.03403262002911005,0.9888888597488403,0.0010000000474974513
1.0825284734347658,0.7933425903320312,0.021099879639223218,0.9916666746139526,0.0010000000474974513
0.23123730548583848,0.9348127841949463,0.010680648511172168,0.9975694417953491,0.0010000000474974513
0.3700472688542656,0.8987517356872559,0.005450557354682435,0.9986110925674438,0.0010000000474974513
0.7009106229644543,0.8571428656578064,0.005577171773054741,0.9989583492279053,0.0010000000474974513
0.4710226324742115,0.9001386761665344,0.014274874067632481,0.9951388835906982,0.0010000000474974513
0.26866526147363584,0.925104022026062,0.014768973474080365,0.9944444298744202,0.0010000000474974513
1.0176752317960318,0.8238557577133179,0.013315815032304576,0.9951388835906982,0.0010000000474974513
0.8163994640814614,0.8599168062210083,0.02283949183507098,0.9927083253860474,0.0010000000474974513
